ID,App ID,Date,Reply Date,Reply Text,Score,Sentiment,Square Term,Text,Text En,Thumbs Up,Title,URL,User Name,Version
gp:AOqpTOEAQsDzz7eQSpegLhsbfxsN7vnES1FHDuWaStBIJu-GUKlgwn_BdJQvGVE_kmh8LDlI1r5G-YiW7zDz3Q,br.gov.meugovbr,2020-05-28,2020-05-29,"Verifique as orientações de como criar a conta no app na FAQ: https://e.gov.br/contacelular
Lembrando que é necessário ter a CNH para conseguir criar a conta.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro.
Agradecemos a sua contribuição.",2.0,neutral,usabillity,"o app pede pra eu fazer login, registra meu rosto na hora de verificar a pessoa, porém diz que n encontra nada cadastrada com essa biometria, e não consigo usar por esse motivo","the app asks me to log in, registers my face when verifying the person, but says that it doesn't find anything registered with this biometry, and I can't use it for that reason",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOEAQsDzz7eQSpegLhsbfxsN7vnES1FHDuWaStBIJu-GUKlgwn_BdJQvGVE_kmh8LDlI1r5G-YiW7zDz3Q,Apoloddd Ddd,1.1.0
gp:AOqpTOHWUV5AVgTpGPk1J8aTVHPPN7WBvSQaulL7uA8FMnR_S67UdTSzLzh1du6Rc7CO8N4JAIejxeJjrHYKjQ,br.gov.meugovbr,2020-05-28,2020-05-28,"Para recuperar sua senha e atualizar o e-mail cadastrado, acesse as orientações na FAQ: https://e.gov.br/recuperarconta. Caso não consiga, acesse https://e.gov.br/recuperarcadastro e preencha o formulário.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",1.0,negative,usabillity,Eu não tenho mais email cadastrado no Enem . Perdi a senha. Mudei email num consigo entrar em lugar nenhum. Fiz inscrição no Enem esse ano. Tô inscrita para onde envio email? Me ajudem. Não posso baixar o App. Internet acabando.,I no longer have registered email at Enem. I lost the password. I changed an email and I can't get anywhere. I signed up for Enem this year. I'm subscribed to where I send email? Help me. I can't download the App. Internet running out.,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHWUV5AVgTpGPk1J8aTVHPPN7WBvSQaulL7uA8FMnR_S67UdTSzLzh1du6Rc7CO8N4JAIejxeJjrHYKjQ,Gloria Maria,
gp:AOqpTOEa6P6vUjHiEcvCyCvdE9lz4cVmrKQIisO59YD9do-z3eQFSN4SVw1iDJqvP_bfvoMRnGMnIujnK1Z92A,br.gov.meugovbr,2020-05-28,2020-05-28,"Verifique as orientações de como criar a conta no app na FAQ: https://e.gov.br/contacelular
Lembrando que é necessário ter a CNH para conseguir criar a conta.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro.
Agradecemos a sua contribuição.",1.0,negative,usabillity,E um lixo esse aplicativo nao abri a validaçao facial por nada desse mundo,And this app sucks I didn't open the facial validation for anything in this world,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOEa6P6vUjHiEcvCyCvdE9lz4cVmrKQIisO59YD9do-z3eQFSN4SVw1iDJqvP_bfvoMRnGMnIujnK1Z92A,Edson Dacostasouza,
gp:AOqpTOFYBofGmjlgGeil_OHnryzbS2JOs1Cv5r0BhEMVDlh2jqN9PN0pvnOK4My0o0ITfWa7BY0TM1cqUgKFmg,br.gov.meugovbr,2020-05-28,2020-05-28,"Para recuperar sua senha e atualizar o e-mail cadastrado, acesse as orientações na FAQ: https://e.gov.br/recuperarconta. Caso não consiga, acesse https://e.gov.br/recuperarcadastro e preencha o formulário.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",1.0,negative,usabillity,"Eu não consigo acessar nenhuma plataforma do governo por causa da senha, no entanto tento recuperar a senha não consigo, simplesmente os orgãos públicos estão paralisados e não tem como nem dar entrada em benificios como Seguro Desemprego, está um caos o atendimento online, presencial , atendimento 135 e 158. Brasil parou!!!","I can't access any government platform because of the password, however I try to recover the password, I can't, simply the public agencies are paralyzed and there is no way to even enter benefits like Unemployment Insurance, there is chaos in the online, face-to-face service, attendance 135 and 158. Brazil stopped !!!",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOFYBofGmjlgGeil_OHnryzbS2JOs1Cv5r0BhEMVDlh2jqN9PN0pvnOK4My0o0ITfWa7BY0TM1cqUgKFmg,NIlda Oliveira viana,
gp:AOqpTOFLKvIhD3cn3CiwYEIK9G9yro_UP6XCNopY98VSt3l_EiLo_m8d8eOwst6SVXm90dC8GK4Ojisa1CFtJQ,br.gov.meugovbr,2020-05-28,2020-05-28,"Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,neutral,usabillity,Um lixo não funciona,Trash does not work,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOFLKvIhD3cn3CiwYEIK9G9yro_UP6XCNopY98VSt3l_EiLo_m8d8eOwst6SVXm90dC8GK4Ojisa1CFtJQ,Alessandro Cardozo,1.1.0
gp:AOqpTOGS9FtLbh7fALLAcgtYysKRwuSS2sidPk_ZVLV35FvapcbaBAYvN849oX-M15alrpCi772hNUuNuTHa7A,br.gov.meugovbr,2020-05-28,2020-05-28,"Para recuperar sua senha e atualizar o e-mail cadastrado, acesse as orientações na FAQ: https://e.gov.br/recuperarconta. Caso não consiga, acesse https://e.gov.br/recuperarcadastro e preencha o formulário.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",1.0,negative,usabillity,"A senha que eu uso pra entrar nos aplicativos não serve mais, diz que está errada mas eu nem alterei senha alguma, pqp pior é saber que não existe nenhuma forma de recuperar a senha que funcione, que governinho bagunçado.","The password I use to enter the applications is no longer useful, says it is wrong but I didn't even change any password, because worse is knowing that there is no way to recover the password that works, that messy government.",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOGS9FtLbh7fALLAcgtYysKRwuSS2sidPk_ZVLV35FvapcbaBAYvN849oX-M15alrpCi772hNUuNuTHa7A,Chiaki Lisboa,
gp:AOqpTOFgwwe6S-sYI6whuPRba1iJCjy3oxyQyJuvEpHygPM2je5gAVHky7ysnIU18jiq121xE4OBk_5Xa5QEcw,br.gov.meugovbr,2020-05-27,2020-05-27,"Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,neutral,usabillity,Não consigo acessar,I can not access,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOFgwwe6S-sYI6whuPRba1iJCjy3oxyQyJuvEpHygPM2je5gAVHky7ysnIU18jiq121xE4OBk_5Xa5QEcw,Lisiane Paz,
gp:AOqpTOFHUPP_DgQVJkGMqGKHOd-M1GEB79re3K3PCnXnVUAaHAnpJJ-a_KddcubImV0K9RVGOsOkwU0avFpGUQ,br.gov.meugovbr,2020-05-28,2020-05-28,"Relate seu problema no formulário: https://portaldeservicos.economia.gov.br/atendimento/
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,negative,usabillity,Aplicativo da erro ao abrir e fecha Nao consigo acessar o app.,Error application when opening and closing I can't access the app.,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOFHUPP_DgQVJkGMqGKHOd-M1GEB79re3K3PCnXnVUAaHAnpJJ-a_KddcubImV0K9RVGOsOkwU0avFpGUQ,Nersin Hilareasy,1.1.0
gp:AOqpTOGCAu9M166-MbVWhpmNh8LagaNeva-mS5aY-VQU_KQYAAvHV-NbR3gK1xl7X7Or2zMzugajQHEzMIr-UA,br.gov.meugovbr,2020-05-28,2020-05-28,"A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",5.0,positive,na,Top,Top,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOGCAu9M166-MbVWhpmNh8LagaNeva-mS5aY-VQU_KQYAAvHV-NbR3gK1xl7X7Or2zMzugajQHEzMIr-UA,Fabiano dos dos Santos,1.1.0
gp:AOqpTOFz-fqmswPLTLJ6_u4gsU_7ZMTcWVGTWUs8aso2mfkn--4nLrXRmvz2gE9Z_WCCsp128SNi00NXBtd1jA,br.gov.meugovbr,2020-05-27,2020-05-28,"Para recuperar sua senha e atualizar o e-mail cadastrado, acesse as orientações na FAQ: https://e.gov.br/recuperarconta. Caso não consiga, acesse https://e.gov.br/recuperarcadastro e preencha o formulário.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",1.0,positive,usabillity,"Olá. Estava tentando ajudar uma amiga.Ela lembra da senha.Mas não consegue entrar.Na parte de recuperar a senha só aparece pelo Banco,INSS,validação pela CNH...nenhum que ela tenha como. Email e celular não aparecem. A inscrição termina hoje. Como auxiliam nisso??","Hello. I was trying to help a friend. She remembers the password. But she can't get in. In the part of recovering the password, it only appears by the Bank, INSS, validation by the CNH ... none that she has how. Email and cell phone do not appear. Registration ends today. How do you help with that ??",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOFz-fqmswPLTLJ6_u4gsU_7ZMTcWVGTWUs8aso2mfkn--4nLrXRmvz2gE9Z_WCCsp128SNi00NXBtd1jA,Marcel Passos,1.1.0
gp:AOqpTOH3EAip_FU1OUtWmSUlZlRDfefcj446nW_IeORBA69IQ90tgTAIBpTfDYzs8W9-IBpIFMa_C-iao9CQ3g,br.gov.meugovbr,2020-05-27,2020-05-28,"Para recuperar sua senha e atualizar o e-mail cadastrado, acesse as orientações na FAQ: https://e.gov.br/recuperarconta. Caso não consiga, acesse https://e.gov.br/recuperarcadastro e preencha o formulário.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",1.0,positive,security,"Bom, alguém está utilizando o meu CPF nesse sistema, outra pessoa fez o cadastro, porque não tenho feito o cadastro no gov.br, e quando coloco na opção ""esqueci minha senha"" esta o número de outra pessoa, e quando tentei me inscrever no Enem, fala que já sou inscrito, e não tenho feito a inscrição. O que fazer? Poderiam me responder, por favor.","Well, someone is using my CPF in this system, someone else has registered, because I haven't registered with gov.br, and when I put the option ""I forgot my password"" this is someone else's number, and when I tried to register at Enem, he says that I am already registered, and I have not registered yet. What to do? Could you answer me, please.",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOH3EAip_FU1OUtWmSUlZlRDfefcj446nW_IeORBA69IQ90tgTAIBpTfDYzs8W9-IBpIFMa_C-iao9CQ3g,Dayran Silva,
gp:AOqpTOHQjRD0317oYR9rxY0zdSkZnsDipegvQhd-_-OtIw86gbEkjS6hbY6LT2lPbY2V1fM_Z8F2g9u9YazCBg,br.gov.meugovbr,2020-05-27,2020-05-27,"Para recuperar sua senha e atualizar o e-mail cadastrado, acesse as orientações na FAQ: https://e.gov.br/recuperarconta. Caso não consiga, acesse https://e.gov.br/recuperarcadastro e preencha o formulário.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",1.0,negative,usabillity,Horrível nunca vir um aplicativo ou site não ter a possibilidade de recuperação de senha affff nunca vir tanta dificuldade....,Horrible never see an application or website not having the possibility of affff password recovery never come so hard ....,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHQjRD0317oYR9rxY0zdSkZnsDipegvQhd-_-OtIw86gbEkjS6hbY6LT2lPbY2V1fM_Z8F2g9u9YazCBg,Luis João dos santos Lwys Jonh,1.1.0
gp:AOqpTOFywIXccVhHx8PNN0Q5KcN5GXKGKJg2Wr0P7QUDDaX_EBhuoPCd0M2UrIkn-YL_e_WsyAdMb47J9_vv3Q,br.gov.meugovbr,2020-05-27,2020-05-27,"A equipe gov.br está trabalhando para evoluir a plataforma para outras pessoas poderem utilizar, principalmente as que não tem CNH e tornar o aplicativo mais simples e seguro, melhorando a sua experiência. Caso não consiga, acesse https://e.gov.br/recuperarcadastro e preencha o formulário.
Agradecemos a sua contribuição.",1.0,negative,usabillity,Péssimo a dias tento usar e consta que eu já tenho uma conta pediu uma senha temporária que eu nem sei que senha é horrível vou perde de fazer o enem por causa desse aplicativo horrível que nem opções de redefinir a senha tem,Very bad days I try to use and it appears that I already have an account asked for a temporary password that I don't even know which password is horrible I will miss making the enemy because of this horrible application that has no options to reset the password,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOFywIXccVhHx8PNN0Q5KcN5GXKGKJg2Wr0P7QUDDaX_EBhuoPCd0M2UrIkn-YL_e_WsyAdMb47J9_vv3Q,Gilson Lima,
gp:AOqpTOHn51YGSWC3HRcqU8iz8BlZPo4sOImRh38ZY5L9KAfmBbptkMZgLP5g7k7gGhZNqQZ6QluLQBYSDNWdLA,br.gov.meugovbr,2020-05-27,2020-05-27,"Verifique as orientações de como criar a conta no app na FAQ: https://e.gov.br/contacelular
Lembrando que é necessário ter a CNH para conseguir criar a conta.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro.
Agradecemos a sua contribuição.",1.0,positive,usabillity,"Mau uso do dinheiro público. Não sei o que pretendiam ao lançar um App tão imaturo, por favor voltem pra prancheta e parem de pedir pro suporte dar respostas genéricas que não resolvem os nossos problemas. Minha biometria só não funciona nele, precisa melhor muito pra ser considerado ruim.","Misuse of public money. I don't know what they intended when launching such an immature App, please go back to the drawing board and stop asking support to give generic answers that don't solve our problems. My biometrics just don't work on him, he needs a lot better to be considered bad.",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHn51YGSWC3HRcqU8iz8BlZPo4sOImRh38ZY5L9KAfmBbptkMZgLP5g7k7gGhZNqQZ6QluLQBYSDNWdLA,Ricardo Shadow,
gp:AOqpTOEGq9G9Q-Kp-5KCFyZdUNkS63p8Vur5UmkHyTgLW7AK_xNJMpxA6EAA7sKvPwtJuJg9GbDSfN1ya9rvRA,br.gov.meugovbr,2020-05-26,2020-05-26,"A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",5.0,positive,na,Bom,Good,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOEGq9G9Q-Kp-5KCFyZdUNkS63p8Vur5UmkHyTgLW7AK_xNJMpxA6EAA7sKvPwtJuJg9GbDSfN1ya9rvRA,edmilson batista nery,
gp:AOqpTOHSuC8Kvxq9XXUU5X1RwraeiB7B7Cc_be3InuDpdxaCL2P188oD80KVErG03oHMfHT_T8PfWnl7eW94PA,br.gov.meugovbr,2020-05-27,2020-05-27,"Para recuperar sua senha e atualizar o e-mail cadastrado, acesse as orientações na FAQ:https://e.gov.br/recuperarcadastro
Por meio do formulário, conseguirá entrar em contato e explicar seu problema a equipe.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",1.0,positive,usabillity,"Perdi o acesso ao meu e-mail e também esqueci minha senha de acesso ao Enem. Se eu fizer meu cadastro nesse meu gov.br consigo recuperar? Grata se responderem. Caso eu consiga, ou respondam dou mais estrelas","I lost access to my email and also forgot my password to access Enem. If I register with my gov.br, can I recover? Thank you if you answer. If I can, or respond, I give more stars",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHSuC8Kvxq9XXUU5X1RwraeiB7B7Cc_be3InuDpdxaCL2P188oD80KVErG03oHMfHT_T8PfWnl7eW94PA,Taciane Silva,1.1.0
gp:AOqpTOHQeHiuExCocyy_CYWBkCCWnKoOYZitqkr4KXS8fS7vCMAKUi7YAUeqlDzXqAPNaUDC0eSTWAy0AYV_-A,br.gov.meugovbr,2020-05-27,2020-05-27,"Para recuperar sua senha e atualizar o e-mail cadastrado, acesse as orientações na FAQ: https://e.gov.br/recuperarconta. Caso não consiga, acesse https://e.gov.br/recuperarcadastro e preencha o formulário.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",1.0,neutral,usabillity,Nao consigo recuperar a senha que aplicativo complicado,I can't recover the password that complicated application,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHQeHiuExCocyy_CYWBkCCWnKoOYZitqkr4KXS8fS7vCMAKUi7YAUeqlDzXqAPNaUDC0eSTWAy0AYV_-A,Wesley Soares,1.1.0
gp:AOqpTOGriybFgRpoFcAJdwtKMHpCt3QMBXCpGdHvmvVugurRh2uMQXnAx64mYVmLvi_zIAoMPv_OfI4Vr354OQ,br.gov.meugovbr,2020-05-27,2020-05-27,"Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br. 
A equipe gov.br está trabalhando para evoluir a plataforma para outras pessoas poderem utilizar, principalmente as que não tem CNH e tornar o aplicativo mais simples e seguro, melhorando a sua experiência.
Agradecemos a sua contribuição.",1.0,negative,na,"Só serve eu seu tiver CNH , aplicativo inútil .","Only if I have CNH, useless application.",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOGriybFgRpoFcAJdwtKMHpCt3QMBXCpGdHvmvVugurRh2uMQXnAx64mYVmLvi_zIAoMPv_OfI4Vr354OQ,Fábio Aguiar,1.1.0
gp:AOqpTOEcdkv7X7DjYNvNDWKhQGIZyJKeThc2xtpxUExV-4VSxM0oO6PTg7OxkGiR6RA7zVSKDJ9aE3AhYUMKzA,br.gov.meugovbr,2020-05-27,2020-05-27,"Para recuperar sua senha e atualizar o e-mail cadastrado, acesse as orientações na FAQ:https://e.gov.br/recuperarcadastro
Por meio do formulário, conseguirá entrar em contato e explicar seu problema a equipe.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",2.0,neutral,security,"Não consigo me cadastrar,já faz quase 1 semana que estou tentando,fala que eu já sou cadastrado,sendo que nunca me cadastrei, quando tento redefeniir me apresenta um email que eu nunca vi será que tem alguém se passando por mim????","I can't register, it's been almost a week since I've been trying, says that I'm already registered, and I never registered, when I try to redefine you present me an email that I never saw, is there someone impersonating me ????",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOEcdkv7X7DjYNvNDWKhQGIZyJKeThc2xtpxUExV-4VSxM0oO6PTg7OxkGiR6RA7zVSKDJ9aE3AhYUMKzA,Leo Ministro da Eucaristia,1.1.0
gp:AOqpTOHlIMjIHOzfWFbAZMR3yCrBP6HPwfOohSiCOvRjmQNnPW6PiUS_mYRQlyHHbnyZPCT8RsbcWwrVi6WFig,br.gov.meugovbr,2020-05-27,2020-05-27,"Para recuperar sua senha e atualizar o e-mail cadastrado, acesse as orientações na FAQ:https://e.gov.br/recuperarcadastro
Por meio do formulário, conseguirá entrar em contato e explicar seu problema a equipe.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",2.0,negative,usabillity,"Quero recuperar minha senha, mas não tenho mais acesso ao email cadastrado. O que eu faço?","I want to recover my password, but I no longer have access to the registered email. What do I do?",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHlIMjIHOzfWFbAZMR3yCrBP6HPwfOohSiCOvRjmQNnPW6PiUS_mYRQlyHHbnyZPCT8RsbcWwrVi6WFig,Mundo Filmes e Séries,1.1.0
gp:AOqpTOHp9E1FQFzFLId9EK8OIm0_OKTbWPmI9zu82pvrY2rMp1LFQX7tAE6rzlw1J_w2q3Fx3TYUskMBbAuJ0g,br.gov.meugovbr,2020-05-27,2020-05-27,"Verifique as orientações de como criar a conta no app na FAQ: https://e.gov.br/contacelular
Lembrando que é necessário ter a CNH para conseguir criar a conta.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro.
Agradecemos a sua contribuição.",1.0,positive,usabillity,"Diz que não reconhecer na base de dados biométricos, precisa aprimorar mais esse App e corrigir os erros!","He says he doesn't recognize it in the biometric database, he needs to improve this App more and correct the errors!",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHp9E1FQFzFLId9EK8OIm0_OKTbWPmI9zu82pvrY2rMp1LFQX7tAE6rzlw1J_w2q3Fx3TYUskMBbAuJ0g,Wandson Ramos Souza Pereira,
gp:AOqpTOFxojIos2KDTyzm_3I5gMcxGjV91r9VLrsH5Qf5KKi0-ngIZCeZHg7WGXYzbni0ldTO3fUaPdEA5Fx8EQ,br.gov.meugovbr,2020-05-27,2020-05-27,"A equipe gov.br está trabalhando para evoluir a plataforma para outras pessoas poderem utilizar, principalmente as que não tem CNH e tornar o aplicativo mais simples e seguro, melhorando a sua experiência, além de acrescentar novas funcionalidades.
Agradecemos a sua contribuição.",1.0,negative,usabillity,"É sério mesmo, esse App só tem isso? Meu nome, CPF, uma foto que não pode ser alterada, e um QR code! Vejo que a maioria só reclama de recuperação de senha! Isso qualquer um consegue fazer, acessando diretamente o Google Chrome, permita salvar senha, e ninguém precisa ter um notebook pra recuperar senha, e se isso for necessário, acesse diretamente o gov.br clique em esqueci minha senha. App totalmente sem utilidade, ou outras funções, não faz nenhum sentido instalar.","Really, does this App only have that? My name, CPF, a photo that cannot be changed, and a QR code! I see that most of them only complain about password recovery! This anyone can do, directly accessing Google Chrome, allow saving password, and nobody needs to have a notebook to recover password, and if it is necessary, directly access gov.br click on forgot my password. App totally useless, or other functions, it makes no sense to install.",6,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOFxojIos2KDTyzm_3I5gMcxGjV91r9VLrsH5Qf5KKi0-ngIZCeZHg7WGXYzbni0ldTO3fUaPdEA5Fx8EQ,Roberto Paiva,1.1.0
gp:AOqpTOHJ9WaeYQxkGk5DhlqIm27O_705SQCzOVjl1X9ZtK55oJvhPPC7jsb3l7OwfTsCz3d2IATgjOXUl4nKCA,br.gov.meugovbr,2020-05-27,2020-05-27,"Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,negative,na,Péssimo app!,Lousy app!,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHJ9WaeYQxkGk5DhlqIm27O_705SQCzOVjl1X9ZtK55oJvhPPC7jsb3l7OwfTsCz3d2IATgjOXUl4nKCA,Edilon Amintas,1.1.0
gp:AOqpTOGny9LdilMaXywGDJRUavUYZcV2QXVFF5vimmyymWNDpK3mfh_zwcePaewznzSK255j9y6BwzyEATMiWw,br.gov.meugovbr,2020-05-27,2020-05-27,"Para recuperar sua senha e atualizar o e-mail cadastrado, acesse as orientações na FAQ:https://e.gov.br/recuperarcadastro
Por meio do formulário, conseguirá entrar em contato e explicar seu problema a equipe.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",1.0,negative,usabillity,"Horrível! Não estou conseguindo fazer o meu login, pois diz que o meu CPF já está cadastrado e quando eu coloco "" esqueci minha senha"" aparece um número de telefone que eu nunca vi na vida. Já tentei de todos os modos mudar e até agora nada, eu preciso ter acesso pra poder acompanhar a minha inscrição do Enem.","Horrible! I am unable to login, as it says that my CPF is already registered and when I put ""I forgot my password"" a phone number appears that I have never seen in my life. I have tried in every way to change and so far nothing, I need access to be able to follow my Enem registration.",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOGny9LdilMaXywGDJRUavUYZcV2QXVFF5vimmyymWNDpK3mfh_zwcePaewznzSK255j9y6BwzyEATMiWw,layka hee,1.1.0
gp:AOqpTOFhEnEEq3HLbp7J-QgtDp5Ls4ARktHa4pdmSCSoodV6tCvHE-UREFddWasVL4HHQ38o3NylBuN5H0VAHA,br.gov.meugovbr,2020-05-27,2020-05-27,"Para verificar sobre o auxilio emergencial acesse:https://auxilio.caixa.gov.br/.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,negative,usabillity,"Estou tendo dificuldades com a plataforma. Preciso com URGÊNCIA enviar um e-mail para corrigir alguns erros para solicitar meu seguro desemprego, mas não me atendem. Qual é o e-mail que posso entrar em contato?","I'm having difficulties with the platform. I urgently need to send an e-mail to correct some errors to apply for my unemployment insurance, but they don't answer me. What email can I contact?",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOFhEnEEq3HLbp7J-QgtDp5Ls4ARktHa4pdmSCSoodV6tCvHE-UREFddWasVL4HHQ38o3NylBuN5H0VAHA,Maria José,1.1.0
gp:AOqpTOFDvQmM-OpcJGWrw66LYthUWRU1gSYOmyH18UgCWDkL9WQvPY3pkrYoTDfg4pTKhkVRl1_DHkQAFNLtnw,br.gov.meugovbr,2020-05-27,2020-05-27,"Verifique as orientações de como criar a conta no app na FAQ: https://e.gov.br/contacelular
Lembrando que é necessário ter a CNH para conseguir criar a conta.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro.
Agradecemos a sua contribuição.",1.0,negative,usabillity,A foto não foi aceita pelo site.,The photo was not accepted by the site.,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOFDvQmM-OpcJGWrw66LYthUWRU1gSYOmyH18UgCWDkL9WQvPY3pkrYoTDfg4pTKhkVRl1_DHkQAFNLtnw,Márcia Mnz,1.1.0
gp:AOqpTOG-_wHwb3FqgujW-JuaezVTvYzZMgrb3HBqXA9RDGHwxSCsJ_zJOTzkFjis9jroUshPlW2urIXL9anR6g,br.gov.meugovbr,2020-05-27,2020-05-27,"Para recuperar sua senha e atualizar o e-mail cadastrado, acesse as orientações na FAQ: https://e.gov.br/recuperarconta. Caso não consiga, acesse https://e.gov.br/recuperarcadastro e preencha o formulário.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",1.0,negative,security,"Quero saber como eu tenho cadastro sendo que nunca nem entrei nesse negócio App horrível não estou conseguindo fazer nada, quero falar com responsável como faço?","I want to know how I have a registration, and I never even got into this business. App horrible, I can't do anything, I want to talk to a responsible person, how do I do it?",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOG-_wHwb3FqgujW-JuaezVTvYzZMgrb3HBqXA9RDGHwxSCsJ_zJOTzkFjis9jroUshPlW2urIXL9anR6g,Gabriel Guimaraes,1.1.0
